"'AlternatePrecedence(Assign seriousness, INVALID)'","'AlternatePrecedence(Resolve ticket, INVALID)'","'AlternatePrecedence(Take in charge ticket, INVALID)'","'AlternatePrecedence(Assign seriousness, RESOLVED)'","'ChainPrecedence(Resolve ticket, RESOLVED)'","'AlternatePrecedence(Take in charge ticket, RESOLVED)'","'AlternatePrecedence(Resolve ticket, VERIFIED)'"
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
99.000000000,100.000000000,100.000000000,99.000000000,100.000000000,100.000000000,100.000000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
