"'RespondedExistence(Assign seriousness, Insert ticket)'","'NotCoExistence(Assign seriousness, Insert ticket)'","'ChainSuccession(Assign seriousness, Resolve ticket)'","'RespondedExistence(Closed, Insert ticket)'","'NotCoExistence(Closed, Insert ticket)'","'ChainPrecedence(Wait, Create SW anomaly)'","'AlternatePrecedence(Wait, INVALID)'",'AtMostOne(Insert ticket)',"'ChainResponse(Insert ticket, Assign seriousness)'","'NotCoExistence(Insert ticket, Assign seriousness)'","'AlternateResponse(Insert ticket, Closed)'","'AlternateResponse(Insert ticket, Resolve ticket)'","'AlternateResponse(Insert ticket, Take in charge ticket)'","'AlternatePrecedence(Wait, RESOLVED)'","'ChainPrecedence(Wait, Require upgrade)'","'ChainPrecedence(Take in charge ticket, Resolve SW anomaly)'","'NotCoExistence(Resolve ticket, Insert ticket)'","'ChainSuccession(Resolve ticket, Take in charge ticket)'","'RespondedExistence(Take in charge ticket, Insert ticket)'","'NotCoExistence(Take in charge ticket, Insert ticket)'","'AlternatePrecedence(Wait, VERIFIED)'","'ChainPrecedence(Assign seriousness, Wait)'","'NotCoExistence(Wait, Insert ticket)'","'ChainSuccession(Wait, Take in charge ticket)'"
1.851851852,1.927272727,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.927272727,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.347826087,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.834862385,1.927927928,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.347826087,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.834862385,1.927927928,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.347826087,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.834862385,1.927927928,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.834862385,1.927927928,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.851851852,1.927272727,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927272727,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.851851852,1.927272727,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927272727,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,4.761904762,2.000000000,4.750000000
1.851851852,1.927272727,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927272727,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.310344828,1.600000000,1.937007874,0.000000000,4.761904762,2.000000000,4.684931507
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.310344828,1.600000000,1.937007874,0.000000000,4.761904762,2.000000000,4.684931507
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.927272727,5.128205128,1.587301587,1.937500000,0.000000000,4.761904762,2.000000000,4.653061224
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.927272727,5.106382979,1.574803150,1.937984496,0.000000000,4.545454545,2.000000000,5.100671141
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.927272727,5.084745763,1.562500000,1.938461538,0.000000000,4.347826087,2.000000000,5.562913907
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.273504274,1.574803150,1.937984496,0.000000000,4.347826087,2.000000000,5.600000000
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.273504274,1.574803150,1.937984496,0.000000000,4.347826087,2.000000000,5.600000000
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.926605505,4.291845494,1.587301587,1.937500000,0.000000000,4.545454545,2.000000000,5.135135135
1.818181818,1.928571429,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.928571429,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.478260870,1.612903226,1.936507937,0.000000000,4.761904762,2.000000000,4.717241379
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,5.000000000,2.000000000,4.279720280
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,5.000000000,2.000000000,4.279720280
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,5.000000000,2.000000000,4.279720280
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.508771930,1.639344262,1.935483871,0.000000000,5.263157895,2.000000000,3.858156028
1.834862385,1.927927928,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.927927928,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.493449782,1.626016260,1.936000000,0.000000000,5.000000000,2.000000000,4.279720280
1.801801802,1.929203540,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.929203540,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.478260870,1.612903226,1.936507937,0.000000000,4.761904762,2.000000000,4.717241379
1.785714286,1.929824561,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.929824561,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.478260870,1.612903226,1.936507937,0.000000000,4.761904762,2.000000000,4.717241379
1.769911504,1.930434783,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.478260870,1.612903226,1.936507937,0.000000000,4.761904762,2.000000000,4.717241379
1.769911504,1.930434783,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.478260870,1.612903226,1.936507937,0.000000000,4.761904762,2.000000000,4.717241379
1.769911504,1.930434783,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.478260870,1.612903226,1.936507937,0.000000000,4.761904762,2.000000000,4.717241379
1.769911504,1.930434783,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.463203463,1.600000000,1.937007874,0.000000000,4.545454545,2.000000000,5.170068027
1.769911504,1.930434783,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.463203463,1.600000000,1.937007874,0.000000000,4.545454545,2.000000000,5.170068027
1.769911504,1.930434783,0.000000000,1.960784314,1.923076923,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.463203463,1.600000000,1.937007874,0.000000000,4.545454545,2.000000000,5.170068027
1.769911504,1.930434783,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.930434783,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.463203463,1.600000000,1.937007874,0.000000000,4.545454545,2.000000000,5.170068027
1.754385965,1.931034483,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.931034483,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925925926,3.463203463,1.600000000,1.937007874,0.000000000,4.545454545,2.000000000,5.170068027
1.754385965,1.931034483,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.931034483,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925233645,3.463203463,1.587301587,1.937500000,0.000000000,4.347826087,2.000000000,5.637583893
1.754385965,1.931034483,0.000000000,1.980198020,1.922330097,0.000000000,0.000000000,2.000000000,2.000000000,1.931034483,2.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,1.925233645,3.463203463,1.587301587,1.937500000,0.000000000,4.347826087,2.000000000,5.637583893
0.877192982,0.982608696,0.000000000,0.990099010,0.980392157,0.000000000,0.000000000,1.000000000,1.000000000,0.982608696,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.981132075,3.463203463,0.793650794,0.984251969,0.000000000,4.347826087,1.000000000,5.637583893
0.877192982,0.982608696,0.000000000,0.990099010,0.980392157,0.000000000,0.000000000,1.000000000,1.000000000,0.982608696,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.981132075,3.448275862,0.787401575,0.984375000,0.000000000,4.166666667,1.000000000,6.119205298
0.877192982,0.982608696,0.000000000,0.990099010,0.980392157,0.000000000,0.000000000,1.000000000,1.000000000,0.982608696,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.981132075,3.448275862,0.787401575,0.984375000,0.000000000,4.166666667,1.000000000,6.119205298
0.877192982,0.982608696,0.000000000,0.990099010,0.980392157,0.000000000,0.000000000,1.000000000,1.000000000,0.982608696,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.981132075,3.448275862,0.787401575,0.984375000,0.000000000,4.166666667,1.000000000,6.119205298
0.869565217,0.982758621,0.000000000,0.990099010,0.980392157,0.000000000,0.000000000,1.000000000,1.000000000,0.982758621,1.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.980952381,3.448275862,0.781250000,0.984496124,0.000000000,4.000000000,1.000000000,6.614379085
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.433476395,0.000000000,0.000000000,0.000000000,3.703703704,0.000000000,7.076923077
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.433476395,0.000000000,0.000000000,0.000000000,3.703703704,0.000000000,7.076923077
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.448275862,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.571428571
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.448275862,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.571428571
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.448275862,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.571428571
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.614379085
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.614379085
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.703703704,0.000000000,7.122580645
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.703703704,0.000000000,7.122580645
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.703703704,0.000000000,7.122580645
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.703703704,0.000000000,7.122580645
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.571428571,0.000000000,7.384615385
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.571428571,0.000000000,7.384615385
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.597402597,0.000000000,0.000000000,0.000000000,3.571428571,0.000000000,7.384615385
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.915032680
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.915032680
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.620087336,0.000000000,0.000000000,0.000000000,4.000000000,0.000000000,6.410596026
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.620087336,0.000000000,0.000000000,0.000000000,4.000000000,0.000000000,6.410596026
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.915032680
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.620087336,0.000000000,0.000000000,0.000000000,4.000000000,0.000000000,6.410596026
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.915032680
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.915032680
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.608695652,0.000000000,0.000000000,0.000000000,3.846153846,0.000000000,6.915032680
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.762114537,0.000000000,0.000000000,0.000000000,4.000000000,0.000000000,6.453333333
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.754385965,0.000000000,0.000000000,0.000000000,4.000000000,0.000000000,6.453333333
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.769911504,0.000000000,0.000000000,0.000000000,4.347826087,0.000000000,5.753424658
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.769911504,0.000000000,0.000000000,0.000000000,4.347826087,0.000000000,5.753424658
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.769911504,0.000000000,0.000000000,0.000000000,4.347826087,0.000000000,5.753424658
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.785714286,0.000000000,0.000000000,0.000000000,4.761904762,0.000000000,4.816901408
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,4.545454545,0.000000000,5.277777778
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.785714286,0.000000000,0.000000000,0.000000000,4.761904762,0.000000000,4.816901408
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.785714286,0.000000000,0.000000000,0.000000000,4.761904762,0.000000000,4.816901408
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.769911504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.279720280
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.762114537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.717241379
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.762114537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.717241379
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.769911504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.279720280
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.769911504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.279720280
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.885714286
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.885714286
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.885714286
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.885714286
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.777777778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.885714286
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.762114537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.500000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.762114537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.500000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.762114537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.500000000
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.754385965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.945205479
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.754385965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.945205479
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.754385965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.945205479
0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.746724891,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.405405405
